"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"Legacy Closing Rates"

"DESCRIPTION"
"The legacy exchange rates were last updated 28 April 2017 and will not be updated in future. Exchange rates are expressed as 1 unit of the foreign currency converted into Canadian dollars. All Bank of Canada exchange rates are indicative rates only."

"LINK"
"https://www.bankofcanada.ca/?p=190915"

"SERIES"
"id","label","description"
"IEXE1601.CL","AUD_CLOSE","Australian dollar (close)"
"IEXE0301.CL","DKK_CLOSE","Danish krone (close)"
"EUROCAE01.CL","EUR_CLOSE","European Euro (close)"
"IEXE1401.CL","HKD_CLOSE","Hong Kong dollar (close)"
"IEXE0701.CL","JPY_CLOSE","Japanese yen (close)"
"IEXE2001.CL","MXN_CLOSE","Mexican peso (close)"
"IEXE1901.CL","NZD_CLOSE","New Zealand dollar (close)"
"IEXE0901.CL","NOK_CLOSE","Norwegian krone (close)"
"IEXE1001.CL","SEK_CLOSE","Swedish krona (close)"
"IEXE1101.CL","CHF_CLOSE","Swiss franc (close)"
"IEXE1201.CL","GBP_CLOSE","U.K. pound sterling (close)"
"IEXE0102","USD_CLOSE","U.S. dollar (close)"
"IEXE0103","USD_HIGH","U.S. dollar (high)"
"IEXE0104","USD_LOW","U.S. dollar (low)"
"IEXE0106","USD_CLOSE_90_DAY","U.S. dollar closing,90-day"

"OBSERVATIONS"
"date","IEXE1601.CL","IEXE0301.CL","EUROCAE01.CL","IEXE1401.CL","IEXE0701.CL","IEXE2001.CL","IEXE1901.CL","IEXE0901.CL","IEXE1001.CL","IEXE1101.CL","IEXE1201.CL","IEXE0102","IEXE0103","IEXE0104","IEXE0106"
"2015-04-17","0.9515","0.1773","1.3228","0.157739","0.01029","0.07989","0.9401","0.1565","0.1417","1.2854","1.8297","1.2228","1.2272","1.2088","1.2243"
"2015-04-20","0.9445","0.1760","1.3133","0.157804","0.01026","0.07921","0.9363","0.1552","0.1406","1.2795","1.8236","1.2230","1.2260","1.2185","1.2246"
"2015-04-21","0.9465","0.1767","1.3185","0.158461","0.01026","0.07957","0.9419","0.1559","0.1417","1.2861","1.8332","1.2281","1.2305","1.2220","1.2296"
"2015-04-22","0.9494","0.1758","1.3118","0.157777","0.01020","0.07915","0.9373","0.1546","0.1400","1.2605","1.8391","1.2228","1.2269","1.2225","1.2243"
"2015-04-23","0.9450","0.1762","1.3148","0.156721","0.01016","0.07912","0.9223","0.1549","0.1407","1.2731","1.8292","1.2146","1.2250","1.2121","1.2161"
"2015-04-24","0.9524","0.1773","1.3226","0.157028","0.01024","0.07916","0.9250","0.1564","0.1409","1.2761","1.8473","1.2170","1.2182","1.2103","1.2185"
"2015-04-27","0.9500","0.1766","1.3177","0.156142","0.01016","0.07882","0.9249","0.1567","0.1408","1.2655","1.8426","1.2101","1.2168","1.2080","1.2116"
"2015-04-28","0.9642","0.1769","1.3202","0.155221","0.01012","0.07881","0.9288","0.1573","0.1409","1.2582","1.8437","1.2030","1.2099","1.2015","1.2045"
"2015-04-29","0.9641","0.1791","1.3360","0.155126","0.01010","0.07912","0.9250","0.1597","0.1441","1.2786","1.8549","1.2023","1.2062","1.1945","1.2038"
"2015-04-30","0.9547","0.1814","1.3547","0.155652","0.01010","0.07866","0.9210","0.1602","0.1448","1.2933","1.8523","1.2064","1.2134","1.2000","1.2080"
"2015-05-01","0.9529","0.1825","1.3627","0.156821","0.01012","0.07817","0.9159","0.1601","0.1448","1.3031","1.8414","1.2157","1.2205","1.2104","1.2173"
"2015-05-04","0.9487","0.1807","1.3486","0.155956","0.01007","0.07833","0.9103","0.1594","0.1445","1.2953","1.8290","1.2092","1.2134","1.2090","1.2108"
"2015-05-05","0.9588","0.1810","1.3510","0.155733","0.01007","0.07865","0.9125","0.1593","0.1446","1.3025","1.8315","1.2072","1.2120","1.2002","1.2088"
"2015-05-06","0.9603","0.1830","1.3664","0.155313","0.01008","0.07847","0.9040","0.1621","0.1465","1.3146","1.8364","1.2040","1.2050","1.1940","1.2055"
"2015-05-07","0.9578","0.1830","1.3659","0.156321","0.01012","0.07911","0.9027","0.1628","0.1467","1.3152","1.8498","1.2120","1.2164","1.2061","1.2136"
"2015-05-08","0.9587","0.1816","1.3550","0.155935","0.01010","0.07989","0.9043","0.1618","0.1466","1.2986","1.8688","1.2090","1.2145","1.2046","1.2105"
"2015-05-11","0.9559","0.1809","1.3505","0.156210","0.01008","0.07898","0.8890","0.1601","0.1458","1.2964","1.8880","1.2110","1.2118","1.2065","1.2126"
"2015-05-12","0.9601","0.1806","1.3479","0.155037","0.01003","0.07824","0.8852","0.1603","0.1443","1.2933","1.8836","1.2018","1.2061","1.1979","1.2034"
"2015-05-13","0.9697","0.1818","1.3574","0.154382","0.01004","0.07829","0.8945","0.1621","0.1451","1.3045","1.8836","1.1967","1.1981","1.1928","1.1983"
"2015-05-14","0.9696","0.1834","1.3690","0.154814","0.01007","0.07953","0.9003","0.1628","0.1456","1.3145","1.8925","1.1999","1.2007","1.1925","1.2015"
"2015-05-15","0.9666","0.1844","1.3763","0.155102","0.01007","0.08005","0.8996","0.1643","0.1468","1.3127","1.8916","1.2022","1.2068","1.1992","1.2038"
"2015-05-19","0.9681","0.1828","1.3636","0.157782","0.01013","0.08045","0.8978","0.1624","0.1466","1.3045","1.8964","1.2232","1.2250","1.2174","1.2249"
"2015-05-20","0.9618","0.1817","1.3547","0.157324","0.01006","0.08033","0.8923","0.1614","0.1463","1.3027","1.8951","1.2196","1.2247","1.2170","1.2213"
"2015-05-21","0.9630","0.1820","1.3568","0.157450","0.01009","0.08018","0.8953","0.1616","0.1464","1.3034","1.9123","1.2208","1.2243","1.2188","1.2226"
"2015-05-22","0.9616","0.1816","1.3542","0.158686","0.01012","0.08055","0.8989","0.1608","0.1465","1.3028","1.9038","1.2301","1.2322","1.2195","1.2318"
"2015-05-25","0.9635","0.1813","1.3520","0.158836","0.01013","0.08073","0.9003","0.1611","0.1464","1.3024","1.9049","1.2313","1.2319","1.2291","1.2330"
"2015-05-26","0.9610","0.1813","1.3515","0.160298","0.01010","0.08110","0.8978","0.1603","0.1467","1.3037","1.9115","1.2427","1.2448","1.2364","1.2444"
"2015-05-27","0.9633","0.1821","1.3583","0.160583","0.01007","0.08152","0.9026","0.1605","0.1465","1.3108","1.9120","1.2459","1.2493","1.2425","1.2476"
"2015-05-28","0.9510","0.1824","1.3607","0.160369","0.01003","0.08111","0.8922","0.1592","0.1467","1.3170","1.9033","1.2435","1.2538","1.2422","1.2453"
"2015-05-29","0.9508","0.1831","1.3660","0.160403","0.01002","0.08076","0.8823","0.1600","0.1459","1.3233","1.9011","1.2437","1.2527","1.2428","1.2454"
"2015-06-01","0.9531","0.1835","1.3690","0.161618","0.01004","0.08088","0.8886","0.1574","0.1460","1.3245","1.9047","1.2535","1.2563","1.2465","1.2552"
"2015-06-02","0.9642","0.1853","1.3828","0.159981","0.009998","0.08040","0.8906","0.1583","0.1468","1.3295","1.9032","1.2408","1.2510","1.2368","1.2426"
"2015-06-03","0.9693","0.1882","1.4038","0.160608","0.01002","0.08026","0.8903","0.1605","0.1500","1.3327","1.9093","1.2453","1.2510","1.2412","1.2471"
"2015-06-04","0.9607","0.1884","1.4051","0.161306","0.01006","0.08040","0.8903","0.1613","0.1510","1.3400","1.9211","1.2504","1.2504","1.2440","1.2522"
"2015-06-05","0.9483","0.1853","1.3821","0.160463","0.009900","0.07914","0.8761","0.1563","0.1484","1.3231","1.8994","1.2439","1.2563","1.2436","1.2456"
"2015-06-08","0.9553","0.1876","1.3994","0.159935","0.009965","0.07928","0.8861","0.1586","0.1494","1.3350","1.9023","1.2398","1.2452","1.2394","1.2415"
"2015-06-09","0.9487","0.1866","1.3920","0.159247","0.009928","0.07925","0.8811","0.1586","0.1488","1.3260","1.8991","1.2346","1.2363","1.2308","1.2364"
"2015-06-10","0.9517","0.1861","1.3891","0.158168","0.01000","0.07929","0.8830","0.1579","0.1485","1.3169","1.9049","1.2262","1.2289","1.2202","1.2280"
"2015-06-11","0.9530","0.1855","1.3835","0.158336","0.009947","0.07992","0.8618","0.1566","0.1497","1.3155","1.9064","1.2275","1.2355","1.2270","1.2293"
"2015-06-12","0.9521","0.1857","1.3855","0.158788","0.009977","0.07995","0.8598","0.1588","0.1503","1.3248","1.9157","1.2311","1.2347","1.2294","1.2329"
"2015-06-15","0.9563","0.1864","1.3900","0.158867","0.009982","0.07978","0.8616","0.1588","0.1510","1.3263","1.9219","1.2317","1.2360","1.2298","1.2335"
"2015-06-16","0.9533","0.1856","1.3839","0.158819","0.009978","0.07996","0.8605","0.1583","0.1505","1.3200","1.9257","1.2312","1.2346","1.2306","1.2330"
"2015-06-17","0.9476","0.1861","1.3878","0.157823","0.009916","0.08017","0.8541","0.1598","0.1509","1.3273","1.9378","1.2236","1.2355","1.2221","1.2253"
"2015-06-18","0.9538","0.1864","1.3908","0.157716","0.009948","0.07975","0.8481","0.1571","0.1506","1.3276","1.9425","1.2227","1.2250","1.2127","1.2244"
"2015-06-19","0.9531","0.1865","1.3917","0.158241","0.009993","0.07992","0.8465","0.1586","0.1510","1.3372","1.9468","1.2266","1.2296","1.2242","1.2283"
"2015-06-22","0.9524","0.1873","1.3974","0.159017","0.009991","0.08033","0.8465","0.1591","0.1513","1.3371","1.9497","1.2326","1.2329","1.2218","1.2343"
"2015-06-23","0.9538","0.1845","1.3770","0.159082","0.009952","0.08005","0.8446","0.1576","0.1493","1.3200","1.9397","1.2333","1.2383","1.2314","1.2350"
"2015-06-24","0.9554","0.1861","1.3883","0.159955","0.01001","0.08003","0.8541","0.1578","0.1503","1.3276","1.9464","1.2400","1.2423","1.2300","1.2417"
"2015-06-25","0.9540","0.1851","1.3809","0.158955","0.009970","0.07954","0.8513","0.1578","0.1495","1.3154","1.9393","1.2323","1.2395","1.2315","1.2340"
"2015-06-26","0.9430","0.1844","1.3756","0.158860","0.009948","0.07921","0.8428","0.1573","0.1484","1.3185","1.9386","1.2315","1.2397","1.2314","1.2332"
"2015-06-29","0.9527","0.1868","1.3934","0.159844","0.01012","0.07893","0.8502","0.1577","0.1508","1.3391","1.9494","1.2392","1.2413","1.2340","1.2408"
"2015-06-30","0.9637","0.1867","1.3926","0.161131","0.01020","0.07947","0.8464","0.1594","0.1507","1.3358","1.9626","1.2490","1.2497","1.2363","1.2505"
"2015-07-02","0.9573","0.1865","1.3908","0.161837","0.01019","0.08010","0.8442","0.1574","0.1484","1.3293","1.9575","1.2545","1.2624","1.2544","1.2560"
"2015-07-03","0.9456","0.1869","1.3950","0.161997","0.01023","0.07975","0.8412","0.1571","0.1485","1.3352","1.9575","1.2560","1.2602","1.2555","1.2575"
"2015-07-06","0.9486","0.1874","1.3984","0.163186","0.01033","0.08040","0.8460","0.1566","0.1495","1.3422","1.9741","1.2652","1.2664","1.2613","1.2667"
"2015-07-07","0.9472","0.1877","1.4004","0.163921","0.01037","0.08059","0.8458","0.1558","0.1495","1.3442","1.9660","1.2712","1.2780","1.2675","1.2726"
"2015-07-08","0.9459","0.1890","1.4103","0.164318","0.01056","0.08042","0.8574","0.1549","0.1504","1.3472","1.9568","1.2740","1.2768","1.2705","1.2754"
"2015-07-09","0.9464","0.1878","1.4008","0.163923","0.01048","0.08046","0.8557","0.1560","0.1496","1.3400","1.9542","1.2707","1.2743","1.2665","1.2721"
"2015-07-10","0.9440","0.1894","1.4133","0.163562","0.01032","0.08058","0.8524","0.1583","0.1501","1.3487","1.9669","1.2679","1.2754","1.2663","1.2693"
"2015-07-13","0.9438","0.1877","1.4011","0.164344","0.01032","0.08107","0.8531","0.1576","0.1501","1.3410","1.9732","1.2740","1.2790","1.2702","1.2754"
"2015-07-14","0.9491","0.1879","1.4020","0.164354","0.01033","0.08130","0.8545","0.1570","0.1498","1.3477","1.9920","1.2740","1.2794","1.2716","1.2754"
"2015-07-15","0.9534","0.1897","1.4153","0.166687","0.01044","0.08183","0.8523","0.1586","0.1519","1.3572","2.0209","1.2920","1.2958","1.2735","1.2931"
"2015-07-16","0.9602","0.1891","1.4107","0.167327","0.01045","0.08190","0.8446","0.1590","0.1516","1.3546","2.0246","1.2970","1.2970","1.2905","1.2981"
"2015-07-17","0.9588","0.1888","1.4081","0.167560","0.01047","0.08160","0.8479","0.1590","0.1502","1.3521","2.0268","1.2987","1.3009","1.2958","1.2997"
"2015-07-20","0.9586","0.1887","1.4082","0.167692","0.01046","0.08104","0.8543","0.1579","0.1509","1.3487","2.0234","1.2997","1.3025","1.2965","1.3007"
"2015-07-21","0.9608","0.1898","1.4159","0.167048","0.01045","0.08091","0.8591","0.1596","0.1515","1.3506","2.0135","1.2948","1.3000","1.2918","1.2957"
"2015-07-22","0.9617","0.1907","1.4232","0.168213","0.01051","0.08083","0.8585","0.1596","0.1515","1.3572","2.0346","1.3037","1.3053","1.2972","1.3046"
"2015-07-23","0.9593","0.1921","1.4336","0.168215","0.01053","0.08057","0.8624","0.1595","0.1524","1.3589","2.0240","1.3039","1.3045","1.2946","1.3048"
"2015-07-24","0.9499","0.1918","1.4310","0.168156","0.01053","0.08013","0.8568","0.1588","0.1517","1.3541","2.0218","1.3035","1.3103","1.3028","1.3043"
"2015-07-27","0.9490","0.1940","1.4473","0.168298","0.01058","0.08001","0.8620","0.1598","0.1534","1.3550","2.0299","1.3045","1.3047","1.2995","1.3053"
"2015-07-28","0.9472","0.1916","1.4298","0.166775","0.01046","0.07932","0.8643","0.1583","0.1510","1.3436","2.0184","1.2927","1.3025","1.2912","1.2935"
"2015-07-29","0.9439","0.1905","1.4216","0.166986","0.01044","0.07961","0.8635","0.1587","0.1498","1.3368","2.0200","1.2944","1.2968","1.2860","1.2952"
"2015-07-30","0.9489","0.1907","1.4226","0.167801","0.01048","0.07997","0.8593","0.1592","0.1508","1.3425","2.0305","1.3010","1.3045","1.2963","1.3018"
"2015-07-31","0.9561","0.1925","1.4365","0.168723","0.01055","0.08118","0.8633","0.1601","0.1516","1.3540","2.0426","1.3080","1.3099","1.2940","1.3088"
"2015-08-04","0.9729","0.1923","1.4352","0.169981","0.01060","0.08105","0.8614","0.1591","0.1514","1.3475","2.0526","1.3180","1.3202","1.3110","1.3187"
"2015-08-05","0.9701","0.1927","1.4382","0.170128","0.01056","0.08054","0.8581","0.1594","0.1515","1.3471","2.0575","1.3188","1.3195","1.3110","1.3194"
"2015-08-06","0.9628","0.1920","1.4326","0.169113","0.01051","0.08028","0.8592","0.1585","0.1500","1.3367","2.0345","1.3108","1.3197","1.3094","1.3114"
"2015-08-07","0.9730","0.1929","1.4392","0.169408","0.01057","0.08129","0.8689","0.1589","0.1496","1.3342","2.0337","1.3133","1.3184","1.3049","1.3138"
"2015-08-10","0.9634","0.1919","1.4323","0.167696","0.01043","0.08045","0.8596","0.1585","0.1496","1.3215","2.0267","1.3001","1.3152","1.2991","1.3006"
"2015-08-11","0.9568","0.1939","1.4473","0.168824","0.01048","0.08039","0.8569","0.1585","0.1513","1.3253","2.0417","1.3104","1.3150","1.3059","1.3110"
"2015-08-12","0.9583","0.1942","1.4495","0.167248","0.01045","0.07967","0.8591","0.1593","0.1511","1.3311","2.0267","1.2973","1.3024","1.2952","1.2979"
"2015-08-13","0.9626","0.1952","1.4570","0.168441","0.01050","0.07965","0.8593","0.1589","0.1542","1.3393","2.0399","1.3064","1.3090","1.3005","1.3070"
"2015-08-14","0.9654","0.1949","1.4543","0.168801","0.01053","0.07990","0.8563","0.1589","0.1540","1.3411","2.0489","1.3092","1.3095","1.3017","1.3098"
"2015-08-17","0.9651","0.1943","1.4501","0.168733","0.01052","0.07961","0.8596","0.1594","0.1535","1.3396","2.0394","1.3085","1.3148","1.3060","1.3091"
"2015-08-18","0.9586","0.1930","1.4403","0.168361","0.01050","0.07958","0.8602","0.1577","0.1528","1.3361","2.0451","1.3056","1.3112","1.3052","1.3061"
"2015-08-19","0.9641","0.1955","1.4589","0.169079","0.01059","0.07900","0.8664","0.1581","0.1541","1.3590","2.0567","1.3110","1.3180","1.3044","1.3115"
"2015-08-20","0.9601","0.1966","1.4673","0.168729","0.01060","0.07812","0.8675","0.1588","0.1534","1.3627","2.0527","1.3081","1.3135","1.3060","1.3086"
"2015-08-21","0.9655","0.2006","1.4969","0.169871","0.01078","0.07751","0.8813","0.1607","0.1572","1.3888","2.0668","1.3169","1.3193","1.3060","1.3173"
"2015-08-24","0.9510","0.2061","1.5383","0.171093","0.01119","0.07723","0.8611","0.1614","0.1603","1.4224","2.0925","1.3262","1.3290","1.3140","1.3266"
"2015-08-25","0.9508","0.2054","1.5335","0.172179","0.01123","0.07763","0.8646","0.1619","0.1592","1.4186","2.0943","1.3346","1.3346","1.3186","1.3349"
"2015-08-26","0.9481","0.2023","1.5104","0.171850","0.01111","0.07823","0.8568","0.1589","0.1570","1.3973","2.0615","1.3322","1.3345","1.3252","1.3325"
"2015-08-27","0.9471","0.1991","1.4864","0.170553","0.01092","0.07844","0.8535","0.1591","0.1561","1.3679","2.0375","1.3218","1.3280","1.3180","1.3221"
"2015-08-28","0.9477","0.1981","1.4785","0.170514","0.01088","0.07893","0.8542","0.1595","0.1562","1.3734","2.0354","1.3215","1.3300","1.3198","1.3218"
"2015-08-31","0.9363","0.1978","1.4763","0.169768","0.01085","0.07879","0.8336","0.1590","0.1554","1.3613","2.0189","1.3157","1.3327","1.3153","1.3160"
"2015-09-01","0.9282","0.2002","1.4941","0.170605","0.01104","0.07791","0.8375","0.1595","0.1570","1.3769","2.0234","1.3222","1.3232","1.3116","1.3225"
"2015-09-02","0.9343","0.1996","1.4899","0.171239","0.01103","0.07890","0.8420","0.1611","0.1574","1.3685","2.0307","1.3271","1.3325","1.3200","1.3274"
"2015-09-03","0.9246","0.1967","1.4679","0.170245","0.01100","0.07841","0.8435","0.1594","0.1569","1.3555","2.0126","1.3194","1.3289","1.3135","1.3197"
"2015-09-04","0.9176","0.1981","1.4785","0.171159","0.01114","0.07833","0.8338","0.1597","0.1572","1.3638","2.0136","1.3265","1.3290","1.3160","1.3269"
"2015-09-08","0.9278","0.1982","1.4789","0.170364","0.01101","0.07851","0.8386","0.1604","0.1571","1.3473","2.0333","1.3205","1.3267","1.3186","1.3209"
"2015-09-09","0.9296","0.1990","1.4849","0.170934","0.01100","0.07868","0.8472","0.1613","0.1578","1.3586","2.0357","1.3250","1.3275","1.3155","1.3254"
"2015-09-10","0.9353","0.2000","1.4922","0.170677","0.01097","0.07889","0.8331","0.1616","0.1582","1.3588","2.0439","1.3228","1.3280","1.3179","1.3232"
"2015-09-11","0.9390","0.2015","1.5032","0.171018","0.01099","0.07883","0.8373","0.1626","0.1610","1.3678","2.0447","1.3254","1.3310","1.3245","1.3258"
"2015-09-14","0.9456","0.2012","1.5012","0.171057","0.01103","0.07906","0.8390","0.1618","0.1608","1.3695","2.0455","1.3257","1.3280","1.3233","1.3261"
"2015-09-15","0.9466","0.2001","1.4928","0.170929","0.01100","0.07919","0.8430","0.1618","0.1595","1.3595","2.0318","1.3247","1.3273","1.3227","1.3250"
"2015-09-16","0.9480","0.1992","1.4867","0.169944","0.01092","0.07950","0.8389","0.1615","0.1595","1.3571","2.0407","1.3171","1.3251","1.3161","1.3173"
"2015-09-17","0.9455","0.2020","1.5066","0.169986","0.01099","0.07947","0.8377","0.1630","0.1612","1.3742","2.0546","1.3174","1.3205","1.3073","1.3178"
"2015-09-18","0.9506","0.1998","1.4911","0.170542","0.01102","0.07941","0.8464","0.1616","0.1598","1.3633","2.0519","1.3217","1.3230","1.3017","1.3221"
"2015-09-21","0.9445","0.1988","1.4827","0.170903","0.01099","0.07943","0.8367","0.1611","0.1585","1.3634","2.0534","1.3245","1.3266","1.3176","1.3249"
"2015-09-22","0.9397","0.1979","1.4761","0.171070","0.01104","0.07849","0.8342","0.1601","0.1579","1.3601","2.0382","1.3258","1.3298","1.3247","1.3263"
"2015-09-23","0.9330","0.2000","1.4925","0.172218","0.01110","0.07810","0.8331","0.1609","0.1583","1.3625","2.0335","1.3347","1.3357","1.3246","1.3352"
"2015-09-24","0.9360","0.2003","1.4947","0.171831","0.01110","0.07896","0.8464","0.1574","0.1587","1.3648","2.0307","1.3318","1.3417","1.3309","1.3324"
"2015-09-25","0.9360","0.2000","1.4921","0.171819","0.01104","0.07852","0.8506","0.1568","0.1585","1.3598","2.0232","1.3316","1.3347","1.3297","1.3322"
"2015-09-28","0.9353","0.2017","1.5046","0.172818","0.01116","0.07841","0.8477","0.1568","0.1581","1.3742","2.0319","1.3394","1.3395","1.3331","1.3400"
"2015-09-29","0.9382","0.2023","1.5097","0.173127","0.01121","0.07873","0.8523","0.1583","0.1601","1.3805","2.0331","1.3418","1.3457","1.3373","1.3423"
"2015-09-30","0.9367","0.1999","1.4914","0.172190","0.01112","0.07890","0.8531","0.1568","0.1594","1.3696","2.0187","1.3345","1.3425","1.3340","1.3350"
"2015-10-01","0.9316","0.1988","1.4829","0.171025","0.01105","0.07837","0.8485","0.1569","0.1583","1.3563","2.0055","1.3255","1.3280","1.3219","1.3260"
"2015-10-02","0.9269","0.1977","1.4749","0.169858","0.01096","0.07845","0.8478","0.1570","0.1575","1.3540","1.9984","1.3164","1.3247","1.3154","1.3170"
"2015-10-05","0.9275","0.1962","1.4635","0.168861","0.01087","0.07808","0.8514","0.1556","0.1569","1.3414","1.9829","1.3087","1.3126","1.3077","1.3093"
"2015-10-06","0.9344","0.1969","1.4694","0.168090","0.01084","0.07826","0.8529","0.1575","0.1583","1.3477","1.9857","1.3027","1.3134","1.3026","1.3033"
"2015-10-07","0.9425","0.1969","1.4688","0.168581","0.01089","0.07856","0.8635","0.1592","0.1585","1.3423","2.0025","1.3065","1.3073","1.2972","1.3071"
"2015-10-08","0.9450","0.1967","1.4678","0.167961","0.01086","0.07897","0.8684","0.1599","0.1578","1.3471","1.9994","1.3017","1.3074","1.2979","1.3023"
"2015-10-09","0.9478","0.1969","1.4691","0.166929","0.01076","0.07859","0.8659","0.1599","0.1578","1.3451","1.9819","1.2937","1.2992","1.2901","1.2943"
"2015-10-13","0.9458","0.1986","1.4821","0.167984","0.01087","0.07832","0.8680","0.1597","0.1600","1.3607","1.9869","1.3019","1.3080","1.2957","1.3025"
"2015-10-14","0.9442","0.1989","1.4841","0.166734","0.01089","0.07842","0.8779","0.1601","0.1595","1.3611","2.0012","1.2922","1.3015","1.2912","1.2928"
"2015-10-15","0.9412","0.1959","1.4615","0.165769","0.01081","0.07842","0.8795","0.1584","0.1559","1.3507","1.9895","1.2847","1.2948","1.2832","1.2854"
"2015-10-16","0.9388","0.1965","1.4659","0.166592","0.01080","0.07883","0.8796","0.1594","0.1566","1.3534","1.9930","1.2911","1.2940","1.2886","1.2919"
"2015-10-19","0.9434","0.1977","1.4747","0.167982","0.01089","0.07894","0.8844","0.1601","0.1565","1.3620","2.0138","1.3019","1.3029","1.2930","1.3027"
"2015-10-20","0.9427","0.1973","1.4720","0.167510","0.01083","0.07835","0.8763","0.1597","0.1563","1.3574","2.0049","1.2982","1.3010","1.2936","1.2989"
"2015-10-21","0.9476","0.1997","1.4896","0.169498","0.01095","0.07894","0.8824","0.1605","0.1577","1.3686","2.0257","1.3137","1.3140","1.2997","1.3144"
"2015-10-22","0.9454","0.1952","1.4560","0.169115","0.01086","0.07953","0.8902","0.1581","0.1550","1.3471","2.0176","1.3107","1.3160","1.3085","1.3115"
"2015-10-23","0.9508","0.1945","1.4508","0.170000","0.01085","0.07940","0.8898","0.1570","0.1550","1.3456","2.0175","1.3175","1.3198","1.3056","1.3182"
"2015-10-26","0.9541","0.1950","1.4547","0.169840","0.01088","0.07961","0.8929","0.1579","0.1547","1.3391","2.0206","1.3163","1.3168","1.3122","1.3170"
"2015-10-27","0.9547","0.1964","1.4646","0.171172","0.01102","0.08030","0.8991","0.1568","0.1560","1.3448","2.0300","1.3266","1.3270","1.3170","1.3274"
"2015-10-28","0.9361","0.1931","1.4402","0.170218","0.01089","0.07946","0.8803","0.1538","0.1544","1.3262","2.0134","1.3192","1.3246","1.3090","1.3199"
"2015-10-29","0.9308","0.1938","1.4454","0.169891","0.01087","0.07911","0.8807","0.1534","0.1543","1.3301","2.0162","1.3167","1.3225","1.3133","1.3173"
"2015-10-30","0.9323","0.1928","1.4377","0.168696","0.01084","0.07915","0.8854","0.1539","0.1531","1.3228","2.0158","1.3075","1.3193","1.3056","1.3081"
"2015-11-02","0.9355","0.1935","1.4431","0.169018","0.01085","0.07960","0.8823","0.1542","0.1535","1.3279","2.0195","1.3099","1.3112","1.3073","1.3105"
"2015-11-03","0.9392","0.1918","1.4309","0.168386","0.01079","0.07958","0.8744","0.1536","0.1528","1.3176","2.0134","1.3052","1.3165","1.3039","1.3058"
